id,tweet,sent_score
1.19960859974142E+018,hi extreme apologies on the same as due to a technical issue the characters of the sms has been URL,-1
1.19956855275748E+018,hi we are extremely sorry for the delay,-1
1.19956406928137E+018,hi shared connection has been activated,0
1.199351761926E+018,hi fayaz appreciate if you could dm us your connection number in order to check and assist you on the same,0
1.19934109404498E+018,hi sharon we are sorry for the inconvenience appreciate if you could dm the relevant connection URL,-1
1.19922177212774E+018,as discussed we shall get back to you in the evening on this EMO_POS,0
1.19904449896745E+018,hi apologies for any inconvenience we will forward your suggestion to the relevant team to check on the URL,1
1.1988253657304E+018,hi we are very sorry that you were not satisfied with our service we put great importance on the URL,-1
1.19881982698002E+018,mobile connection number dm confirm,0
1.1988142302476E+018,hi niroshan apologies for any inconvenience caused appreciate if you could kindly dm us the below URL,1
1.19880265401884E+018,hi,0
1.1986497536068E+018,this is unable to remove via mydialog app,-1
1.19860937822979E+018,hi please share your connection details along with your nic with us via dm to check and assist you on the same EMO_POS,0
1.19854775681146E+018,hi kindly note that primary connection cannot be removed,1
1.19841607518197E+018,hi rifai sorry for the inconvenience caused we already escalate this to relevant team team will update soon,-1
1.19830123911884E+018,appreciate if you could dm the relevant reference number to check on the,1
1.19829374277775E+018,hi rajitha are you facing the following signal issue on your mobile connection or on your home broadband,0
1.19823261341841E+018,the relevant complaint is on progress please wait for the relevant team to give you an update on this,1
1.19823135250995E+018,hi rushda kindly note that we have responded to your dm on the same,1
1.19813985232949E+018,hi aaseem kindly note that the above site has not been blocked however appreciate if you could URL,1
1.19811236775165E+018,date and the time which you have experienced the said data usage mismatch in order for us to check and URL,1
1.19811236644727E+018,broadband data packages which has anytime data time based URL daily broadband URL,0
1.19810813621907E+018,can you kindly share your connection details via dm to assist you better,1
1.19807497091781E+018,hi krisanth kindly dm us your connection details to check and assist you,1
1.19778607847798E+018,kindly dm us the following details on the your contact the number which you URL,1
1.19778216676522E+018,appreciate if you could kindly elaborate more on the same for better assistance,1
1.19773169855068E+018,link for more details on vowifi URL,1
1.19773169748532E+018,hi nuzaik were glad to inform that the vowifi feature is supported for iphone models and above URL,1
1.19773063909045E+018,hi isura weve replied EMO_POS,0
1.19760066458468E+018,kindly dm us your connection number to check on if you are facing a signal issue,1
1.19759086918196E+018,hi if you are facing a issue related to signal reception kindly dm us your connection number,1
1.19746664067952E+018,world television day with dialog television sri no television URL,0
1.1974616762259E+018,EMO_POS,0
1.19742089610706E+018,you are most welcome EMO_POS,1
1.19741700694709E+018,hi salli bus is an interactive voice response service where users can take part in a simulated URL,0
1.19739326985821E+018,appreciate if you can dm us your connection details as well,0
1.19738182139639E+018,hi appreciate if you can share the exact device model you are referrin in order for us to check and URL,1
1.19735933606818E+018,you are eligible for the below connection depositno device offers.no URL,0
1.19735585023662E+018,hi there pls dm us your nic number to check and assist you,0
1.19734226242809E+018,weve replied to your inbox,0
1.19730848446912E+018,hi sahad appreciate if you could let us know your concern via dm for better,1
1.19720982601681E+018,appreciate if you could check your inbox and let us,0
1.19714695777035E+018,hi apologies for any inconvenience caused kindly dm us the number you received the call from along URL,1
1.19711140437083E+018,you are most welcome EMO_POS we value your feedback please take a few minutes to rate our service on social URL,1
1.19707483232563E+018,blaze smartphone youtube iflix URL,0
1.19705636902462E+018,dialogblaze2 iflix youtube URL,0
1.19704667893264E+018,hi exact requirement dm,1
1.19702069229996E+018,free data for you and your friends head to the mydialog app menu select to get free URL,1
1.1969374068109E+018,hi if you are facing any signal issue kindly dm us your connection number to check on the,1
1.19687309041806E+018,humble,-1
1.19683827486363E+018,please do dm us the above since connection numbers ect are sensitive information.kindly fprward us URL,1
1.19683324969742E+018,hi kindly dm us your connection number to check on the same,1
1.1967395664447E+018,hi dilantha kindly dm us your connection number and nic to assist you on the same EMO_POS,1
1.19666864826343E+018,hi dilantha apologies for any inconvenience caused kindly let us know whether youre referring URL,1
1.19644178363236E+018,hi please dm us below details in order to lodge a complaint regarding the same.1 connection URL,-1
1.1964314946313E+018,hi meya check kirimata obage connection number eka device model eka android version eka saha URL,0
1.1964238238238E+018,latest update introduces dialog home broadband data transparency feature now you can have more URL,1
1.19635390964586E+018,hi pls dm us your connection number location details and the device details to check and assist you on the same,0
1.19632083604464E+018,hi we are really sorry for any inconvenience caused to you appreviate if you could dm us your contact URL,-1
1.19610278317233E+018,hi lilly are you experiencing issues related to home broadband or mobile broadband,0
1.19605737937836E+018,dialog daily blaster plan activate URL,0
1.1958907419371E+018,hi appreciate if you could dm us the relevant connection number the location for us to check and have you assisted,1
1.19577237579677E+018,hi apologies for the inconvenience however if you could let us know your connection details URL,0
1.19577008152923E+018,hi jagatha note that the access to URL is blocked in line with the URL,0
1.19576838308774E+018,hi kindly dm your connection number location details and the device details to check and assist you on the same,1
1.19562957255492E+018,hi if you are experiencing any concerns related to coverage kindly dm your connection number URL,1
1.19552605281212E+018,appreciate if you can share the exact connection number via inbox in order for us to check and assist you accordingly,1
1.19537882824964E+018,hi appreciate if you could please dm us elaborating more on your concern with the relevant URL,1
1.19537754163844E+018,hi kindly let us know what is the error you are facing with the same and please share us your relevant URL,1
1.19529657962168E+018,hi please accept our apologies for any inconvenience caused we have esclated regarding this to the relevant team,1
